Booking ID,Booking Date,Trip Start Date,Planned ETA,Actual ETA,Trip End Date,Origin Location,Origin Lat,Origin Lon,Stopover Location,Stopover Lat,Stopover Lon,Destination Location,Destination Lat,Destination Lon,Distance (KM),Shipment Type,Material Category,Material Shipped,Material Weight (KG),Vehicle Type,Vehicle Registration,GPS Notes,Enroute Issues,Supplier Name,Customer Name,Supplier Specialization,Driver Name,Driver Mobile No,Trip Status,Load Type,Delivery Window Start,Delivery Window End,Driver Hours Logged,Notes,Trip Type,Road Distance (KM),Route,Trip Duration (Hours),Arrival Status,Delay Hours,Route Category,Avg Speed (KM/H),Consecutive_Driving_Days,Fatigue Risk,KM_Since_Last_Service,Needs_Service_Soon,Month,Year
8c0799c2-1c73-4a81-accb-37ee3abf7fa7,2022-05-07,2022-05-08 04:00:00.000000,2022-05-10 12:11:41.786193,2022-05-10 16:39:39.763482,2022-05-10 19:07:03.217964,Cancun,21.161908,-86.851528,,,,Guadalajara,20.659698,-103.349609,2219.79,Priority,Agriculture,Wheat,5881.0,Tanker,ANV-3158,Consistent,,AgroSource Inc,"Charles, Wiggins and Cook",Agriculture,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-05-10 08:00:00,2022-05-10 18:00:00,63.12,,Regular,2140.66,D5F0RS -> 9EWT80,60.66104541166667,Delay,4.4661048025,Medium (1500-3500km),36.59,16,High,9911.229999999981,False,May,2022
68d38004-37b9-4ac6-9de9-d8183d86983c,2022-05-08,2022-05-09 01:00:00.000000,2022-05-09 23:14:30.281716,2022-05-09 23:55:16.780419,2022-05-10 04:14:03.147973,Tijuana,32.514947,-117.038247,,,,"San Jose, CA",37.3382,-121.8863,778.29,Priority,Hazardous,Bleach,9879.0,Reefer Truck,ELS-9663,Erratic update,,SafeChem,Brown LLC,Hazardous,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-05-09 08:00:00,2022-05-09 18:00:00,27.23,,Regular,768.47,9MUBBX -> 9Q9K6M,22.921327894166666,Delay,0.6795829730555556,Short (<1500km),33.95,16,High,27666.859999999986,False,May,2022
1f2b9180-fd5c-4e5b-a37a-afc7cd629d8e,2022-05-11,2022-05-16 04:15:07.364340,2022-05-18 03:22:24.251090,2022-05-17 23:47:39.552544,2022-05-18 00:52:18.753552,Mexico City,19.432608,-99.133209,,,,"New York, NY",40.7128,-74.006,4212.41,Express,Agriculture,Fertilizer,9599.0,Flatbed,AET-8393,Consistent,,GreenEarth Supply,Stephenson Ltd,Agriculture,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-05-18 08:00:00,2022-05-18 18:00:00,44.62,,Continuation,4097.38,9G3W81 -> DR5REG,43.542274501111116,On Time,-3.579082929444444,Long (>3500km),96.74,16,High,18050.01000000001,False,May,2022
85bb85c3-ff16-4d5b-a7b5-a192f6c03ab1,2022-05-23,2022-05-23 17:00:00.000000,2022-05-27 11:06:15.701918,2022-05-27 12:57:53.837443,2022-05-27 15:02:48.587860,"Vancouver, BC",49.282729,-123.120738,,,,Leon,21.122997,-101.686852,4553.72,Priority,Mixed,Boxes,8510.0,Container Truck,GFL-8820,Consistent,,TransEdge,Mcbride-Howell,Mixed,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-05-27 08:00:00,2022-05-27 18:00:00,94.05,,Regular,4381.88,C2B2Q7 -> 9EZ8NJ,91.96495484527777,Delay,1.8605932013888888,Long (>3500km),49.52,6,Medium,18588.73999999999,False,May,2022
4560a3e1-89d1-4bab-bad2-3442cca8428d,2022-06-15,2022-06-17 00:00:00.000000,2022-06-20 03:56:11.307096,2022-06-19 22:18:14.870252,2022-06-20 00:30:52.409643,"Denver, CO",39.7392,-104.9903,Leon,21.122997,-101.686852,Guadalajara,20.659698,-103.349609,2802.32,Special Handling,Perishables,Cheese,2161.0,Reefer Truck,DJS-8240,Consistent,,ArcticShip,Thomas-Hall,Perishables,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-06-20 08:00:00,2022-06-20 18:00:00,72.51,,Regular,2755.57,9XJ64F -> 9EWT80,70.30413062555556,On Time,-5.632343567777777,Medium (1500-3500km),39.86,6,Medium,4601.5899999999965,False,June,2022
a4a5f1e3-e149-4db6-a12e-7276fc4de556,2022-06-15,2022-06-20 08:09:34.877090,2022-06-22 11:44:30.022724,2022-06-22 12:13:39.607097,2022-06-22 14:36:52.937326,Guadalajara,20.659698,-103.349609,,,,"Calgary, AB",51.044733,-114.071883,4524.36,Express,Metals,Steel Beams,7749.0,Reefer Truck,DJS-8240,Consistent,,SteelWorx Ltd,"Gonzalez, Pace and Morris",Metals,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-06-22 08:00:00,2022-06-22 18:00:00,54.46,,Continuation,4405.6,9EWT80 -> C3NFKH,52.0679805575,Delay,0.48599565916666665,Long (>3500km),86.89,6,High,9125.950000000012,False,June,2022
7d34aa56-5449-40dc-b991-da1a3667caa0,2022-06-21,2022-06-21 05:00:00.000000,2022-06-21 17:36:33.467326,2022-06-21 16:42:18.346786,2022-06-21 22:03:11.569922,"San Antonio, TX",29.4241,-98.4936,,,,"Fort Worth, TX",32.7555,-97.3308,448.87,Express,Hazardous,Bleach,5727.0,Tanker,JPS-6763,Consistent,,SafeChem,Swanson LLC,Hazardous,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-06-21 08:00:00,2022-06-21 18:00:00,17.05,,Regular,430.52,9V1ZQS -> 9VFF34,11.705096329444444,On Time,-0.90420015,Short (<1500km),38.35,6,Medium,18259.309999999998,False,June,2022
31cabeca-a433-45db-8331-244cd84d042d,2022-06-30,2022-07-01 21:00:00.000000,2022-07-03 06:19:22.281426,2022-07-03 06:24:58.112729,2022-07-03 07:51:25.520137,"Boston, MA",42.3601,-71.0589,"New York, NY",40.7128,-74.006,"Charlotte, NC",35.2271,-80.8431,1396.82,Express,Construction,Cement,8681.0,Tanker,AFG-1850,Consistent,,BuildBase,Nicholson-Smith,Construction,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-07-03 08:00:00,2022-07-03 18:00:00,34.86,,Regular,1346.65,DRT2ZP -> DNQ82K,33.416142424722224,On Time,0.09328647305555555,Short (<1500km),41.8,3,Low,24749.5,False,June,2022
0a03697c-f7d2-43a2-a504-c284a9fda5a2,2022-06-30,2022-07-03 13:21:04.741746,2022-07-05 05:26:07.750302,2022-07-05 01:58:12.707551,2022-07-05 04:54:07.040114,"Charlotte, NC",35.2271,-80.8431,,,,"Calgary, AB",51.044733,-114.071883,3845.23,Express,Agriculture,Compost,3267.0,Tanker,AFG-1850,Consistent,,GreenEarth Supply,Martin-Malone,Agriculture,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-07-05 08:00:00,2022-07-05 18:00:00,39.55,,Continuation,3774.93,DNQ82K -> C3NFKH,36.61887939027778,On Time,-3.4652896530555557,Long (>3500km),105.01,3,Medium,28594.73000000001,False,June,2022
150ed226-a5b8-4c2c-b376-5b318949174c,2022-07-09,2022-07-09 10:00:00.000000,2022-07-12 23:39:59.593720,2022-07-12 21:50:03.149872,2022-07-13 01:02:21.561988,"New York, NY",40.7128,-74.006,,,,Monterrey,25.686614,-100.316116,3548.94,Express,Hazardous,Pesticide,2469.0,Reefer Truck,KYS-5634,Consistent,,SafeChem,Roman-Munoz,Hazardous,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-07-12 08:00:00,2022-07-12 18:00:00,87.04,,Regular,3405.14,DR5REG -> 9U8DJK,83.83420829777778,On Time,-1.8323455133333333,Long (>3500km),42.33,12,High,14849.929999999993,False,July,2022
5a48d292-2df5-453d-9634-b70704576799,2022-07-11,2022-07-12 23:00:00.000000,2022-07-14 23:39:32.332489,2022-07-15 02:37:17.081142,2022-07-15 04:11:02.138009,"Austin, TX",30.2672,-97.7431,,,,"Jacksonville, FL",30.3322,-81.6557,1664.57,Express,Mixed,Boxes,9420.0,Container Truck,WNR-0450,Consistent,,TransEdge,"Phillips, Thomas and Mooney",Mixed,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-07-14 08:00:00,2022-07-14 18:00:00,53.18,,Regular,1661.17,9V6KPV -> DJMUTC,51.62141142833334,Delay,2.962430181388889,Medium (1500-3500km),32.25,12,High,16901.70000000001,False,July,2022
82618f38-9844-4d76-a03e-cbf6869a9b82,2022-07-26,2022-07-27 11:00:00.000000,2022-07-31 11:43:01.637960,2022-07-31 18:38:06.037583,2022-07-31 22:57:45.558665,"Chicago, IL",41.8781,-87.6298,"Jacksonville, FL",30.3322,-81.6557,"Austin, TX",30.2672,-97.7431,3381.98,Special Handling,Hazardous,Bleach,7697.0,Reefer Truck,XSK-2513,Delayed ping,Driver Issue,SafeChem,"Hart, Flores and Manning",Hazardous,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-07-31 08:00:00,2022-07-31 18:00:00,107.96,,Regular,3317.59,DP3WJZ -> 9V6KPV,103.63501043972224,Delay,6.917888784166667,Medium (1500-3500km),32.63,8,High,7319.190000000002,False,July,2022
1894cc48-da3c-4a1f-b729-2d9abcaee692,2022-07-28,2022-07-29 21:00:00.000000,2022-07-31 14:41:11.293907,2022-07-31 11:20:40.301990,2022-07-31 15:01:08.779907,"Dallas, TX",32.7767,-96.797,,,,"Charlotte, NC",35.2271,-80.8431,1690.95,Special Handling,Perishables,Cheese,4056.0,Box Truck,ZMO-6688,Consistent,,ArcticShip,Bernard PLC,Perishables,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-07-31 08:00:00,2022-07-31 18:00:00,42.02,,Regular,1651.29,9VG4MQ -> DNQ82K,38.344528330555555,On Time,-3.3419421991666667,Medium (1500-3500km),44.1,8,High,979.8099999999977,False,July,2022
102587e3-c659-487e-b933-770c4020d9f6,2022-07-28,2022-07-31 20:51:09.003608,2022-08-02 00:51:39.662251,2022-08-02 01:49:48.140352,2022-08-02 05:00:41.701054,"Charlotte, NC",35.2271,-80.8431,,,,"Denver, CO",39.7392,-104.9903,2559.65,Priority,Medical,Masks,6526.0,Box Truck,ZMO-6688,Consistent,Route Delay,MediCargo,Holland-Bryant,Medical,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-08-02 08:00:00,2022-08-02 18:00:00,32.16,,Continuation,2514.28,DNQ82K -> 9XJ64F,28.977537984444446,Delay,0.9690216947222222,Medium (1500-3500km),88.33,8,High,3539.459999999992,False,July,2022
0b5a3b2f-ce2a-4413-9efb-58b000c22fd1,2022-08-06,2022-08-07 21:00:00.000000,2022-08-09 06:42:00.625880,2022-08-09 09:59:21.549601,2022-08-09 12:15:29.594150,Guadalajara,20.659698,-103.349609,,,,"Fort Worth, TX",32.7555,-97.3308,1723.08,Priority,Agriculture,Wheat,6426.0,Flatbed,CET-8734,Consistent,,AgroSource Inc,Thomas and Sons,Agriculture,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-08-09 08:00:00,2022-08-09 18:00:00,39.26,,Regular,1676.05,9EWT80 -> 9VFF34,36.989319333611114,Delay,3.289145478055555,Medium (1500-3500km),46.58,2,Low,10325.410000000003,False,August,2022
b3aa12a1-4ac6-4b4c-b1e5-ff6423783bec,2022-08-15,2022-08-15 13:00:00.000000,2022-08-17 12:01:30.970439,2022-08-17 09:28:08.213353,2022-08-17 11:54:14.552981,"Fort Worth, TX",32.7555,-97.3308,,,,"Chicago, IL",41.8781,-87.6298,1638.47,Special Handling,Fuel,Diesel,748.0,Tanker,QEJ-1822,Consistent,,FuelLogix,"Wilson, Kennedy and Jackson",Fuel,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-08-17 08:00:00,2022-08-17 18:00:00,46.9,,Regular,1591.71,9VFF34 -> DP3WJZ,44.46894815361111,On Time,-2.556321412777778,Medium (1500-3500km),36.85,3,Low,11514.140000000014,False,August,2022
35395de8-f3b2-4c5e-9059-d6912fe363c6,2022-08-20,2022-08-20 21:00:00.000000,2022-08-25 01:25:08.461633,2022-08-25 08:26:19.940123,2022-08-25 10:35:33.454682,"San Jose, CA",37.3382,-121.8863,,,,Cancun,21.161908,-86.851528,5297.59,Priority,Agriculture,Corn,5344.0,Flatbed,VWY-5375,Consistent,,AgroSource Inc,Hodge-Booker,Agriculture,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-08-25 08:00:00,2022-08-25 18:00:00,109.59,,Regular,5202.46,9Q9K6M -> D5F0RS,107.43887225638889,Delay,7.0198551361111114,Long (>3500km),49.31,11,High,24176.690000000002,False,August,2022
919b5717-7042-46a8-885b-e57a74040e08,2022-08-19,2022-08-22 03:54:58.826612,2022-08-22 07:46:23.306670,2022-08-22 07:38:56.495227,2022-08-22 11:36:05.617447,"Indianapolis, IN",39.7684,-86.1581,,,,"Columbus, OH",39.9612,-82.9988,289.81,Express,Hazardous,Pesticide,7303.0,Reefer Truck,ZGP-1065,Consistent,,SafeChem,Chavez-Sanders,Hazardous,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-08-22 08:00:00,2022-08-22 18:00:00,7.69,,Continuation,282.93,DP4DPR -> DPHGR6,3.732685726388889,On Time,-0.12411428972222222,Short (<1500km),77.64,11,High,7932.790000000008,False,August,2022
e54876e2-e244-4c63-8109-a4abfab8b494,2022-08-25,2022-08-25 05:00:00.000000,2022-08-25 20:03:14.672656,2022-08-25 19:10:10.517777,2022-08-25 21:29:31.231663,"Montreal, QC",45.501689,-73.567256,,,,"New York, NY",40.7128,-74.006,618.34,Priority,Perishables,Cheese,1547.0,Tanker,NFA-3990,Consistent,,ArcticShip,"Morris, Campbell and Owens",Perishables,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-08-25 08:00:00,2022-08-25 18:00:00,16.49,,Regular,596.4,F25DVG -> DR5REG,14.16958827138889,On Time,-0.884487466388889,Short (<1500km),43.64,11,High,19362.630000000005,False,August,2022
6866d94e-df7f-4298-9a00-38932597650f,2022-08-26,2022-08-26 17:00:00.000000,2022-08-28 02:37:23.828087,2022-08-28 02:07:33.208691,2022-08-28 04:10:14.995441,"Columbus, OH",39.9612,-82.9988,,,,"Boston, MA",42.3601,-71.0589,1289.74,Priority,Agriculture,Soybeans,2956.0,Flatbed,JCK-7986,Consistent,,AgroSource Inc,Curtis Ltd,Agriculture,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-08-28 08:00:00,2022-08-28 18:00:00,35.17,,Regular,1229.41,DPHGR6 -> DRT2ZP,33.12589130305556,On Time,-0.4973942766666667,Short (<1500km),38.93,11,High,30225.04999999999,False,August,2022
905124fc-fe42-4fa8-ab9d-2634c0bec7db,2022-09-04,2022-09-04 05:00:00.000000,2022-09-06 10:48:16.779318,2022-09-06 12:01:16.184611,2022-09-06 15:42:39.922585,"Dallas, TX",32.7767,-96.797,,,,"Washington, DC",38.9072,-77.0369,2182.42,Priority,Perishables,Frozen Fish,1221.0,Box Truck,KND-3271,Consistent,,CoolFreight,"Estrada, Johnson and Chandler",Perishables,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-09-06 08:00:00,2022-09-06 18:00:00,58.71,,Regular,2138.72,9VG4MQ -> DQCJQF,55.02116239194444,Delay,1.2165014702777777,Medium (1500-3500km),39.67,6,Medium,6753.600000000006,False,September,2022
b2ed4be4-c88e-48d1-bac4-ef25beba97fd,2022-11-10,2022-11-11 01:00:00.000000,2022-11-13 19:13:00.055028,2022-11-13 13:27:36.793225,2022-11-13 17:20:50.661949,"Philadelphia, PA",39.9526,-75.1652,,,,"Fort Worth, TX",32.7555,-97.3308,2495.88,Express,Hazardous,Acid,5559.0,Tanker,JPS-6763,Consistent,,HydroTrans,"Richardson, Terry and Perkins",Hazardous,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-11-13 08:00:00,2022-11-13 18:00:00,64.35,,Regular,2414.54,DR4E39 -> 9VFF34,60.46022034027778,On Time,-5.756461611944445,Medium (1500-3500km),41.28,11,High,21193.859999999986,False,November,2022
86df0369-19d5-4327-98da-e62b14475339,2022-11-14,2022-11-14 17:00:00.000000,2022-11-18 11:10:31.642140,2022-11-18 07:46:17.104099,2022-11-18 12:44:24.999886,"Toronto, ON",43.65107,-79.347015,,,,Monterrey,25.686614,-100.316116,3183.09,Regular,Hazardous,Bleach,5734.0,Tanker,SJI-8011,Consistent,,SafeChem,"Brooks, Dunlap and Carter",Hazardous,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2022-11-18 08:00:00,2022-11-18 18:00:00,91.74,,Regular,3161.35,DPZ866 -> 9U8DJK,86.77141780527778,On Time,-3.404038344722222,Medium (1500-3500km),36.68,11,High,26846.640000000014,False,November,2022
49c6968f-eb82-47e9-980d-eb1bbe3aa5ac,2022-11-15,2022-11-15 14:00:00.000000,2022-11-20 18:12:30.598964,2022-11-20 10:42:34.404399,2022-11-20 12:19:45.889967,"Washington, DC",38.9072,-77.0369,,,,"Vancouver, BC",49.282729,-123.120738,4810.72,Regular,Agriculture,Corn,5201.0,Reefer Truck,HSB-1845,Consistent,,AgroSource Inc,Soto LLC,Agriculture,Regina Stone,(698)725-9526,Completed,Full Truckload,2022-11-20 08:00:00,2022-11-20 18:00:00,118.33,,Regular,4633.46,DQCJQF -> C2B2Q7,116.7095567775,On Time,-7.498942934722223,Long (>3500km),41.22,11,High,14502.01999999999,False,November,2022
d06af302-9f9f-42cf-82dd-27616e288e68,2022-12-23,2022-12-24 16:00:00.000000,2023-01-01 12:17:30.356634,2023-01-01 16:19:56.718256,2023-01-01 17:35:24.596750,"Dallas, TX",32.7767,-96.797,"Los Angeles, CA",34.0522,-118.2437,"Boston, MA",42.3601,-71.0589,7475.0,Priority,Agriculture,Compost,7394.0,Tanker,GMB-2940,Signal lost,,GreenEarth Supply,Brown-Haas,Agriculture,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-01-01 08:00:00,2023-01-01 18:00:00,193.59,,Regular,7136.39,9VG4MQ -> DRT2ZP,192.33242173777776,Delay,4.040656006111111,Long (>3500km),38.87,13,High,23878.309999999998,False,December,2022
702a3e00-2f79-42fc-bed6-97dde015f349,2023-01-22,2023-01-24 08:52:58.066347,2023-01-24 15:21:39.327835,2023-01-24 14:56:22.506274,2023-01-24 18:44:38.160650,"Boston, MA",42.3601,-71.0589,,,,"Montreal, QC",45.501689,-73.567256,496.59,Priority,Perishables,Cheese,7656.0,Container Truck,ABL-2322,Consistent,,ArcticShip,Chambers LLC,Perishables,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-01-24 08:00:00,2023-01-24 18:00:00,9.86,,Continuation,494.88,DRT2ZP -> F25DVG,6.056788868611111,On Time,-0.4213393225,Short (<1500km),81.99,3,Medium,16887.29999999999,False,January,2023
8420dbf2-3321-4c0b-9052-059ce2c1a385,2023-02-09,2023-02-09 05:00:00.000000,2023-02-13 02:33:21.916240,2023-02-13 14:03:08.780986,2023-02-13 16:44:09.312944,"Chicago, IL",41.8781,-87.6298,,,,Leon,21.122997,-101.686852,3204.58,Express,Mixed,Boxes,1671.0,Flatbed,AET-8393,Consistent,Incident,TransEdge,Ford and Sons,Mixed,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-02-13 08:00:00,2023-02-13 18:00:00,107.74,,Regular,3131.27,DP3WJZ -> 9EZ8NJ,105.05243916277779,Delay,11.496351318333334,Medium (1500-3500km),30.5,5,Medium,21254.590000000026,False,February,2023
22687ea6-bbcf-4609-b2e7-394e6017374c,2023-02-09,2023-02-14 00:05:03.330160,2023-02-14 20:58:26.834370,2023-02-14 19:12:04.157713,2023-02-14 21:10:17.024836,Leon,21.122997,-101.686852,,,,"Fort Worth, TX",32.7555,-97.3308,1656.95,Special Handling,Mixed,Boxes,8662.0,Flatbed,AET-8393,Consistent,,TransEdge,Larsen-Hopkins,Mixed,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-02-14 08:00:00,2023-02-14 18:00:00,21.09,,Continuation,1582.27,9EZ8NJ -> 9VFF34,19.116896542499997,On Time,-1.7729657380555555,Medium (1500-3500km),86.67,5,High,22911.53999999998,False,February,2023
a99a1a7b-fbd0-4a75-81fe-9c30d5e770c3,2023-02-16,2023-02-17 16:00:00.000000,2023-02-21 14:49:52.656728,2023-02-21 14:15:32.732546,2023-02-21 15:40:18.740354,Guadalajara,20.659698,-103.349609,"Denver, CO",39.7392,-104.9903,Monterrey,25.686614,-100.316116,4697.68,Special Handling,Agriculture,Corn,5214.0,Box Truck,KXW-6475,Consistent,,AgroSource Inc,Larson-Goodman,Agriculture,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-02-21 08:00:00,2023-02-21 18:00:00,95.67,,Regular,4588.76,9EWT80 -> 9U8DJK,94.25909237388889,On Time,-0.5722011616666667,Long (>3500km),49.84,4,Medium,7979.109999999986,False,February,2023
5ac32b4d-7aff-4123-9d6c-68225bf7c7f5,2023-03-01,2023-03-01 07:00:00.000000,2023-03-03 05:51:55.061400,2023-03-03 04:05:03.185980,2023-03-03 06:05:15.168479,Monterrey,25.686614,-100.316116,,,,"Phoenix, AZ",33.4484,-112.074,1975.74,Special Handling,Construction,Bricks,6572.0,Box Truck,OKI-3419,Consistent,,BuildBase,Booker-Frye,Construction,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-03-03 08:00:00,2023-03-03 18:00:00,47.09,,Regular,1886.03,9U8DJK -> 9TBQ39,45.08421832777778,On Time,-1.7810765055555557,Medium (1500-3500km),43.82,13,High,28758.25,False,March,2023
c9f2842f-29cd-43b6-af1f-4c38e6647b17,2023-03-10,2023-03-10 13:00:00.000000,2023-03-11 07:18:15.874257,2023-03-11 06:29:59.119440,2023-03-11 08:32:12.615788,"Charlotte, NC",35.2271,-80.8431,,,,"Columbus, OH",39.9612,-82.9988,685.29,Priority,Mixed,Boxes,6758.0,Reefer Truck,QYY-2606,Consistent,,TransEdge,Stuart-Jones,Mixed,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2023-03-11 08:00:00,2023-03-11 18:00:00,19.54,,Regular,681.21,DNQ82K -> DPHGR6,17.4997554,On Time,-0.8046541158333333,Short (<1500km),39.16,13,High,9677.179999999993,False,March,2023
1be3898c-5a0a-434b-8cb2-ec70d0417c4d,2023-03-04,2023-03-11 07:49:21.628626,2023-03-13 13:13:34.822544,2023-03-13 17:18:10.215122,2023-03-13 21:37:05.406930,"Vancouver, BC",49.282729,-123.120738,,,,Guadalajara,20.659698,-103.349609,4482.1,Regular,Medical,Gloves,8541.0,Container Truck,QON-2148,Consistent,,MediCargo,Howard PLC,Medical,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2023-03-13 08:00:00,2023-03-13 18:00:00,61.8,,Continuation,4392.8,C2B2Q7 -> 9EWT80,57.48016291555555,Delay,4.0764979383333335,Long (>3500km),77.98,13,High,3720.100000000006,False,March,2023
c9ad4ea7-3247-4c56-ad40-0e808bedc783,2023-03-15,2023-03-16 15:01:49.970627,2023-03-17 05:22:26.309066,2023-03-17 04:59:20.433302,2023-03-17 10:50:38.019531,"San Antonio, TX",29.4241,-98.4936,,,,Leon,21.122997,-101.686852,1197.12,Priority,Hazardous,Bleach,7113.0,Flatbed,VWY-5375,Consistent,,SafeChem,Ramirez-Stephenson,Hazardous,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2023-03-17 08:00:00,2023-03-17 18:00:00,19.81,,Continuation,1153.49,9V1ZQS -> 9EZ8NJ,13.958461854166668,On Time,-0.38496548999999997,Short (<1500km),85.76,1,Medium,4212.940000000002,False,March,2023
bd5ac660-1290-411d-b4d8-e9b88c42464c,2023-03-30,2023-03-31 08:00:00.000000,2023-04-02 02:52:16.359700,2023-04-02 06:46:04.809024,2023-04-02 09:08:26.818312,"Charlotte, NC",35.2271,-80.8431,,,,"Fort Worth, TX",32.7555,-97.3308,1738.23,Special Handling,Agriculture,Fertilizer,3691.0,Tanker,PEX-8053,Consistent,,GreenEarth Supply,Gonzalez Inc,Agriculture,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-04-02 08:00:00,2023-04-02 18:00:00,49.14,,Regular,1706.71,DNQ82K -> 9VFF34,46.76800250666666,Delay,3.896791478888889,Medium (1500-3500km),37.17,4,Medium,19451.429999999993,False,March,2023
96146cb2-c87d-47f0-b434-6fde479647ee,2023-05-03,2023-05-03 05:00:00.000000,2023-05-04 21:55:05.569396,2023-05-05 01:15:03.115926,2023-05-05 07:13:17.835666,"Denver, CO",39.7392,-104.9903,,,,Tijuana,32.514947,-117.038247,1769.63,Special Handling,Hazardous,Pesticide,7022.0,Box Truck,XRW-6541,Consistent,,SafeChem,Garcia Inc,Hazardous,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-05-04 08:00:00,2023-05-04 18:00:00,50.22,,Regular,1761.13,9XJ64F -> 9MUBBX,44.250865535,Delay,3.332651813888889,Medium (1500-3500km),39.99,3,Low,14629.690000000002,False,May,2023
3e7aa0cf-c114-47e6-828d-b7d9e5a3d857,2023-05-14,2023-05-14 01:00:00.000000,2023-05-18 22:45:44.703363,2023-05-19 02:23:39.640544,2023-05-19 04:46:20.749279,"Fort Worth, TX",32.7555,-97.3308,Leon,21.122997,-101.686852,"San Jose, CA",37.3382,-121.8863,5017.38,Special Handling,Agriculture,Fertilizer,9888.0,Box Truck,MNV-5182,Consistent,,GreenEarth Supply,Williams and Sons,Agriculture,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2023-05-18 08:00:00,2023-05-18 18:00:00,123.77,,Regular,4865.16,9VFF34 -> 9Q9K6M,121.39434459555557,Delay,3.631926994722222,Long (>3500km),41.33,15,High,22556.839999999997,False,May,2023
d1fe4f7f-14f6-4224-94b4-13628b7c5de7,2023-05-19,2023-05-19 17:00:00.000000,2023-05-26 01:43:11.416393,2023-05-25 21:34:16.126599,2023-05-25 22:43:50.974232,Tijuana,32.514947,-117.038247,Cancun,21.161908,-86.851528,"Los Angeles, CA",34.0522,-118.2437,9261.13,Regular,Construction,Cement,4505.0,Tanker,XKM-1849,Consistent,,BuildBase,Rodriguez and Sons,Construction,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2023-05-26 08:00:00,2023-05-26 18:00:00,149.73,,Regular,9023.51,9MUBBX -> 9Q5CTR,148.5711462775,On Time,-4.148691609444445,Long (>3500km),62.33,15,High,29687.550000000003,False,May,2023
20a7321c-3012-49c1-8ce9-ced9558cd710,2023-05-21,2023-05-21 06:00:00.000000,2023-05-26 04:47:00.738554,2023-05-26 07:32:49.134894,2023-05-26 10:48:25.921128,"Phoenix, AZ",33.4484,-112.074,"Dallas, TX",32.7767,-96.797,"Washington, DC",38.9072,-77.0369,3857.23,Priority,Perishables,Frozen Meat,7361.0,Box Truck,DQY-6272,Consistent,,ArcticShip,Gonzalez-Mata,Perishables,Regina Stone,(698)725-9526,Completed,Full Truckload,2023-05-26 08:00:00,2023-05-26 18:00:00,124.81,,Regular,3853.5,9TBQ39 -> DQCJQF,121.546981915,Delay,2.7634434277777777,Long (>3500km),31.73,15,High,3051.4400000000023,False,May,2023
07494621-4abf-4a4c-a181-ad741059540d,2023-05-23,2023-05-23 12:00:00.000000,2023-05-25 02:31:16.899391,2023-05-25 01:56:56.897389,2023-05-25 04:01:47.159902,"Denver, CO",39.7392,-104.9903,,,,"San Jose, CA",37.3382,-121.8863,2085.52,Special Handling,Perishables,Ice Cream,6805.0,Box Truck,DQY-6272,Consistent,,CoolFreight,"Morrison, Rodriguez and Pittman",Perishables,Regina Stone,(698)725-9526,Completed,Less-than-Truckload,2023-05-25 08:00:00,2023-05-25 18:00:00,40.03,,Regular,2068.99,9XJ64F -> 9Q9K6M,37.94913816361111,On Time,-0.5722227783333333,Medium (1500-3500km),54.96,15,High,5136.959999999992,False,May,2023
